occ_code,age_band,share,source_tag,job_zone,jz_imputed
29-1214,25-44,0.4603057508931242,FIXTURE,4.086044078987907,1
29-1214,45-54,0.2092298867696019,FIXTURE,4.086044078987907,1
29-1214,55+,0.2458451169542822,FIXTURE,4.086044078987907,1
29-1215,16-24,0.054054054054054064,FIXTURE,5.0,0
29-1215,25-44,0.4756756756756757,FIXTURE,5.0,0
29-1215,45-54,0.21621621621621626,FIXTURE,5.0,0
29-1215,55+,0.25405405405405407,FIXTURE,5.0,0
29-1216,16-24,0.054054054054054064,FIXTURE,5.0,0
29-1216,25-44,0.4756756756756757,FIXTURE,5.0,0
29-1216,45-54,0.21621621621621626,FIXTURE,5.0,0
29-1216,55+,0.25405405405405407,FIXTURE,5.0,0
29-1217,16-24,0.054054054054054064,FIXTURE,5.0,0
29-1217,25-44,0.4756756756756757,FIXTURE,5.0,0
29-1217,45-54,0.21621621621621626,FIXTURE,5.0,0
29-1217,55+,0.25405405405405407,FIXTURE,5.0,0
29-1218,16-24,0.054054054054054064,FIXTURE,5.0,0
29-1218,25-44,0.4756756756756757,FIXTURE,5.0,0
29-1218,45-54,0.21621621621621626,FIXTURE,5.0,0
29-1218,55+,0.25405405405405407,FIXTURE,5.0,0
29-1221,16-24,0.054054054054054064,FIXTURE,5.0,0
29-1221,25-44,0.4756756756756757,FIXTURE,5.0,0
29-1221,45-54,0.21621621621621626,FIXTURE,5.0,0
29-1221,55+,0.25405405405405407,FIXTURE,5.0,0
29-1222,16-24,0.054054054054054064,FIXTURE,5.0,0
29-1222,25-44,0.4756756756756757,FIXTURE,5.0,0
29-1222,45-54,0.21621621621621626,FIXTURE,5.0,0
29-1222,55+,0.25405405405405407,FIXTURE,5.0,0
29-1223,16-24,0.054054054054054064,FIXTURE,5.0,0
29-1223,25-44,0.4756756756756757,FIXTURE,5.0,0
29-1223,45-54,0.21621621621621626,FIXTURE,5.0,0
29-1223,55+,0.25405405405405407,FIXTURE,5.0,0
29-1224,16-24,0.054054054054054064,FIXTURE,5.0,0
29-1224,25-44,0.4756756756756757,FIXTURE,5.0,0
29-1224,45-54,0.21621621621621626,FIXTURE,5.0,0
29-1224,55+,0.25405405405405407,FIXTURE,5.0,0
29-1229,16-24,0.054054054054054064,FIXTURE,5.0,0
29-1229,25-44,0.4756756756756757,FIXTURE,5.0,0
29-1229,45-54,0.21621621621621626,FIXTURE,5.0,0
29-1229,55+,0.25405405405405407,FIXTURE,5.0,0
29-1241,16-24,0.054054054054054064,FIXTURE,5.0,0
29-1241,25-44,0.4756756756756757,FIXTURE,5.0,0
29-1241,45-54,0.21621621621621626,FIXTURE,5.0,0
29-1241,55+,0.25405405405405407,FIXTURE,5.0,0
29-1242,16-24,0.08461924538299169,FIXTURE,4.086044078987907,1
29-1242,25-44,0.4603057508931242,FIXTURE,4.086044078987907,1
29-1242,45-54,0.2092298867696019,FIXTURE,4.086044078987907,1
29-1242,55+,0.2458451169542822,FIXTURE,4.086044078987907,1
29-1243,16-24,0.08461924538299169,FIXTURE,4.086044078987907,1
29-1243,25-44,0.4603057508931242,FIXTURE,4.086044078987907,1
29-1243,45-54,0.2092298867696019,FIXTURE,4.086044078987907,1
29-1243,55+,0.2458451169542822,FIXTURE,4.086044078987907,1
29-1249,16-24,0.08461924538299169,FIXTURE,4.086044078987907,1
29-1249,25-44,0.4603057508931242,FIXTURE,4.086044078987907,1
29-1249,45-54,0.2092298867696019,FIXTURE,4.086044078987907,1
29-1249,55+,0.2458451169542822,FIXTURE,4.086044078987907,1
29-1291,16-24,0.054054054054054064,FIXTURE,5.0,0
29-1291,25-44,0.4756756756756757,FIXTURE,5.0,0
29-1291,45-54,0.21621621621621626,FIXTURE,5.0,0
29-1291,55+,0.25405405405405407,FIXTURE,5.0,0
29-1292,16-24,0.12500000000000003,FIXTURE,3.0,0
29-1292,25-44,0.44000000000000006,FIXTURE,3.0,0
29-1292,45-54,0.20000000000000004,FIXTURE,3.0,0
29-1292,55+,0.23500000000000001,FIXTURE,3.0,0
29-1299,16-24,0.08461924538299169,FIXTURE,4.086044078987907,1
29-1299,25-44,0.4603057508931242,FIXTURE,4.086044078987907,1
29-1299,45-54,0.2092298867696019,FIXTURE,4.086044078987907,1
29-1299,55+,0.2458451169542822,FIXTURE,4.086044078987907,1
29-2010,16-24,0.08423719772403983,FIXTURE,4.0,0
29-2010,25-44,0.46049786628733996,FIXTURE,4.0,0
29-2010,45-54,0.2093172119487909,FIXTURE,4.0,0
29-2010,55+,0.24594772403982929,FIXTURE,4.0,0
29-2031,16-24,0.12500000000000003,FIXTURE,3.0,0
29-2031,25-44,0.44000000000000006,FIXTURE,3.0,0
29-2031,45-54,0.20000000000000004,FIXTURE,3.0,0
29-2031,55+,0.23500000000000001,FIXTURE,3.0,0
29-2032,16-24,0.12500000000000003,FIXTURE,3.0,0
29-2032,25-44,0.44000000000000006,FIXTURE,3.0,0
29-2032,45-54,0.20000000000000004,FIXTURE,3.0,0
29-2032,55+,0.23500000000000001,FIXTURE,3.0,0
29-2033,16-24,0.12500000000000003,FIXTURE,3.0,0
29-2033,25-44,0.44000000000000006,FIXTURE,3.0,0
29-2033,45-54,0.20000000000000004,FIXTURE,3.0,0
29-2033,55+,0.23500000000000001,FIXTURE,3.0,0
29-2034,16-24,0.12500000000000003,FIXTURE,3.0,0
29-2034,25-44,0.44000000000000006,FIXTURE,3.0,0
29-2034,45-54,0.20000000000000004,FIXTURE,3.0,0
29-2034,55+,0.23500000000000001,FIXTURE,3.0,0
29-2035,16-24,0.12500000000000003,FIXTURE,3.0,0
29-2035,25-44,0.44000000000000006,FIXTURE,3.0,0
29-2035,45-54,0.20000000000000004,FIXTURE,3.0,0
29-2035,55+,0.23500000000000001,FIXTURE,3.0,0
29-2036,16-24,0.08461924538299169,FIXTURE,4.086044078987907,1
29-2036,25-44,0.4603057508931242,FIXTURE,4.086044078987907,1
29-2036,45-54,0.2092298867696019,FIXTURE,4.086044078987907,1
29-2036,55+,0.2458451169542822,FIXTURE,4.086044078987907,1
29-2042,16-24,0.08461924538299169,FIXTURE,4.086044078987907,1
29-2042,25-44,0.4603057508931242,FIXTURE,4.086044078987907,1
29-2042,45-54,0.2092298867696019,FIXTURE,4.086044078987907,1
29-2042,55+,0.2458451169542822,FIXTURE,4.086044078987907,1
29-2043,16-24,0.08461924538299169,FIXTURE,4.086044078987907,1
29-2043,25-44,0.4603057508931242,FIXTURE,4.086044078987907,1
29-2043,45-54,0.2092298867696019,FIXTURE,4.086044078987907,1
29-2043,55+,0.2458451169542822,FIXTURE,4.086044078987907,1
29-2051,16-24,0.12500000000000003,FIXTURE,3.0,0
29-2051,25-44,0.44000000000000006,FIXTURE,3.0,0
29-2051,45-54,0.20000000000000004,FIXTURE,3.0,0
29-2051,55+,0.23500000000000001,FIXTURE,3.0,0
29-2052,16-24,0.12500000000000003,FIXTURE,3.0,0
29-2052,25-44,0.44000000000000006,FIXTURE,3.0,0
29-2052,45-54,0.20000000000000004,FIXTURE,3.0,0
29-2052,55+,0.23500000000000001,FIXTURE,3.0,0
29-2053,16-24,0.12500000000000003,FIXTURE,3.0,0
29-2053,25-44,0.44000000000000006,FIXTURE,3.0,0
29-2053,45-54,0.20000000000000004,FIXTURE,3.0,0
29-2053,55+,0.23500000000000001,FIXTURE,3.0,0
29-2055,16-24,0.12500000000000003,FIXTURE,3.0,0
29-2055,25-44,0.44000000000000006,FIXTURE,3.0,0
29-2055,45-54,0.20000000000000004,FIXTURE,3.0,0
29-2055,55+,0.23500000000000001,FIXTURE,3.0,0
29-2056,16-24,0.12500000000000003,FIXTURE,3.0,0
29-2056,25-44,0.44000000000000006,FIXTURE,3.0,0
29-2056,45-54,0.20000000000000004,FIXTURE,3.0,0
29-2056,55+,0.23500000000000001,FIXTURE,3.0,0
29-2057,16-24,0.12500000000000003,FIXTURE,3.0,0
29-2057,25-44,0.44000000000000006,FIXTURE,3.0,0
29-2057,45-54,0.20000000000000004,FIXTURE,3.0,0
29-2057,55+,0.23500000000000001,FIXTURE,3.0,0
29-2061,16-24,0.12500000000000003,FIXTURE,3.0,0
29-2061,25-44,0.44000000000000006,FIXTURE,3.0,0
29-2061,45-54,0.20000000000000004,FIXTURE,3.0,0
29-2061,55+,0.23500000000000001,FIXTURE,3.0,0
29-2072,16-24,0.08461924538299169,FIXTURE,4.086044078987907,1
29-2072,25-44,0.4603057508931242,FIXTURE,4.086044078987907,1
29-2072,45-54,0.2092298867696019,FIXTURE,4.086044078987907,1
29-2072,55+,0.2458451169542822,FIXTURE,4.086044078987907,1
29-2081,16-24,0.12500000000000003,FIXTURE,3.0,0
29-2081,25-44,0.44000000000000006,FIXTURE,3.0,0
29-2081,45-54,0.20000000000000004,FIXTURE,3.0,0
29-2081,55+,0.23500000000000001,FIXTURE,3.0,0
29-2091,16-24,0.054054054054054064,FIXTURE,5.0,0
29-2091,25-44,0.4756756756756757,FIXTURE,5.0,0
29-2091,45-54,0.21621621621621626,FIXTURE,5.0,0
29-2091,55+,0.25405405405405407,FIXTURE,5.0,0
29-2092,16-24,0.12500000000000003,FIXTURE,3.0,0
29-2092,25-44,0.44000000000000006,FIXTURE,3.0,0
29-2092,45-54,0.20000000000000004,FIXTURE,3.0,0
29-2092,55+,0.23500000000000001,FIXTURE,3.0,0
29-2099,16-24,0.08461924538299169,FIXTURE,4.086044078987907,1
29-2099,25-44,0.4603057508931242,FIXTURE,4.086044078987907,1
29-2099,45-54,0.2092298867696019,FIXTURE,4.086044078987907,1
29-2099,55+,0.2458451169542822,FIXTURE,4.086044078987907,1
29-9021,16-24,0.07894736842105263,FIXTURE,4.0,0
29-9021,25-44,0.4631578947368421,FIXTURE,4.0,0
29-9021,45-54,0.2105263157894737,FIXTURE,4.0,0
29-9021,55+,0.24736842105263157,FIXTURE,4.0,0
29-9091,16-24,0.054054054054054064,FIXTURE,5.0,0
29-9091,25-44,0.4756756756756757,FIXTURE,5.0,0
29-9091,45-54,0.21621621621621626,FIXTURE,5.0,0
29-9091,55+,0.25405405405405407,FIXTURE,5.0,0
29-9092,16-24,0.054054054054054064,FIXTURE,5.0,0
29-9092,25-44,0.4756756756756757,FIXTURE,5.0,0
29-9092,45-54,0.21621621621621626,FIXTURE,5.0,0
29-9092,55+,0.25405405405405407,FIXTURE,5.0,0
29-9093,16-24,0.12500000000000003,FIXTURE,3.0,0
29-9093,25-44,0.44000000000000006,FIXTURE,3.0,0
29-9093,45-54,0.20000000000000004,FIXTURE,3.0,0
29-9093,55+,0.23500000000000001,FIXTURE,3.0,0
29-9099,16-24,0.08461924538299169,FIXTURE,4.086044078987907,1
29-9099,25-44,0.4603057508931242,FIXTURE,4.086044078987907,1
29-9099,45-54,0.2092298867696019,FIXTURE,4.086044078987907,1
29-9099,55+,0.2458451169542822,FIXTURE,4.086044078987907,1
31-1120,16-24,0.15662650602409642,FIXTURE,2.0,0
31-1120,25-44,0.4240963855421687,FIXTURE,2.0,0
31-1120,45-54,0.1927710843373494,FIXTURE,2.0,0
31-1120,55+,0.22650602409638554,FIXTURE,2.0,0
31-1131,16-24,0.12500000000000003,FIXTURE,3.0,0
31-1131,25-44,0.44000000000000006,FIXTURE,3.0,0
31-1131,45-54,0.20000000000000004,FIXTURE,3.0,0
31-1131,55+,0.23500000000000001,FIXTURE,3.0,0
31-1132,16-24,0.15662650602409642,FIXTURE,2.0,0
31-1132,25-44,0.4240963855421687,FIXTURE,2.0,0
31-1132,45-54,0.1927710843373494,FIXTURE,2.0,0
31-1132,55+,0.22650602409638554,FIXTURE,2.0,0
31-1133,16-24,0.15662650602409642,FIXTURE,2.0,0
31-1133,25-44,0.4240963855421687,FIXTURE,2.0,0
31-1133,45-54,0.1927710843373494,FIXTURE,2.0,0
31-1133,55+,0.22650602409638554,FIXTURE,2.0,0
31-2011,16-24,0.12500000000000003,FIXTURE,3.0,0
31-2011,25-44,0.44000000000000006,FIXTURE,3.0,0
31-2011,45-54,0.20000000000000004,FIXTURE,3.0,0
31-2011,55+,0.23500000000000001,FIXTURE,3.0,0
31-2012,16-24,0.12500000000000003,FIXTURE,3.0,0
31-2012,25-44,0.44000000000000006,FIXTURE,3.0,0
31-2012,45-54,0.20000000000000004,FIXTURE,3.0,0
31-2012,55+,0.23500000000000001,FIXTURE,3.0,0
31-2021,16-24,0.12500000000000003,FIXTURE,3.0,0
31-2021,25-44,0.44000000000000006,FIXTURE,3.0,0
31-2021,45-54,0.20000000000000004,FIXTURE,3.0,0
31-2021,55+,0.23500000000000001,FIXTURE,3.0,0
31-2022,16-24,0.15662650602409642,FIXTURE,2.0,0
31-2022,25-44,0.4240963855421687,FIXTURE,2.0,0
31-2022,45-54,0.1927710843373494,FIXTURE,2.0,0
31-2022,55+,0.22650602409638554,FIXTURE,2.0,0
31-9011,16-24,0.12500000000000003,FIXTURE,3.0,0
31-9011,25-44,0.44000000000000006,FIXTURE,3.0,0
31-9011,45-54,0.20000000000000004,FIXTURE,3.0,0
31-9011,55+,0.23500000000000001,FIXTURE,3.0,0
31-9091,16-24,0.12500000000000003,FIXTURE,3.0,0
31-9091,25-44,0.44000000000000006,FIXTURE,3.0,0
31-9091,45-54,0.20000000000000004,FIXTURE,3.0,0
31-9091,55+,0.23500000000000001,FIXTURE,3.0,0
31-9092,16-24,0.10135135135135134,FIXTURE,3.6666666666666665,0
31-9092,25-44,0.4518918918918919,FIXTURE,3.6666666666666665,0
31-9092,45-54,0.20540540540540542,FIXTURE,3.6666666666666665,0
31-9092,55+,0.2413513513513513,FIXTURE,3.6666666666666665,0
31-9093,16-24,0.15662650602409642,FIXTURE,2.0,0
31-9093,25-44,0.4240963855421687,FIXTURE,2.0,0
31-9093,45-54,0.1927710843373494,FIXTURE,2.0,0
31-9093,55+,0.22650602409638554,FIXTURE,2.0,0
31-9094,16-24,0.12500000000000003,FIXTURE,3.0,0
31-9094,25-44,0.44000000000000006,FIXTURE,3.0,0
31-9094,45-54,0.20000000000000004,FIXTURE,3.0,0
31-9094,55+,0.23500000000000001,FIXTURE,3.0,0
31-9095,16-24,0.15662650602409642,FIXTURE,2.0,0
31-9095,25-44,0.4240963855421687,FIXTURE,2.0,0
31-9095,45-54,0.1927710843373494,FIXTURE,2.0,0
31-9095,55+,0.22650602409638554,FIXTURE,2.0,0
31-9096,16-24,0.15662650602409642,FIXTURE,2.0,0
31-9096,25-44,0.4240963855421687,FIXTURE,2.0,0
31-9096,45-54,0.1927710843373494,FIXTURE,2.0,0
31-9096,55+,0.22650602409638554,FIXTURE,2.0,0
31-9097,16-24,0.12500000000000003,FIXTURE,3.0,0
31-9097,25-44,0.44000000000000006,FIXTURE,3.0,0
31-9097,45-54,0.20000000000000004,FIXTURE,3.0,0
31-9097,55+,0.23500000000000001,FIXTURE,3.0,0
31-9099,16-24,0.14153542734346075,FIXTURE,2.4686549631049903,1
31-9099,25-44,0.4316850422501454,FIXTURE,2.4686549631049903,1
31-9099,45-54,0.1962204737500661,FIXTURE,2.4686549631049903,1
31-9099,55+,0.23055905665632764,FIXTURE,2.4686549631049903,1
33-1011,16-24,0.12500000000000003,FIXTURE,3.0,0
33-1011,25-44,0.44000000000000006,FIXTURE,3.0,0
33-1011,45-54,0.20000000000000004,FIXTURE,3.0,0
33-1011,55+,0.23500000000000001,FIXTURE,3.0,0
33-1012,16-24,0.12500000000000003,FIXTURE,3.0,0
33-1012,25-44,0.44000000000000006,FIXTURE,3.0,0
33-1012,45-54,0.20000000000000004,FIXTURE,3.0,0
33-1012,55+,0.23500000000000001,FIXTURE,3.0,0
33-1021,16-24,0.12500000000000003,FIXTURE,3.0,0
33-1021,25-44,0.44000000000000006,FIXTURE,3.0,0
33-1021,45-54,0.20000000000000004,FIXTURE,3.0,0
33-1021,55+,0.23500000000000001,FIXTURE,3.0,0
33-1091,16-24,0.14266024950675227,FIXTURE,2.438541930454032,1
33-1091,25-44,0.43111941739089027,FIXTURE,2.438541930454032,1
33-1091,45-54,0.19596337154131377,FIXTURE,2.438541930454032,1
33-1091,55+,0.23025696156104367,FIXTURE,2.438541930454032,1
33-1099,16-24,0.14266024950675227,FIXTURE,2.438541930454032,1
33-1099,25-44,0.43111941739089027,FIXTURE,2.438541930454032,1
33-1099,45-54,0.19596337154131377,FIXTURE,2.438541930454032,1
33-1099,55+,0.23025696156104367,FIXTURE,2.438541930454032,1
33-2011,16-24,0.12500000000000003,FIXTURE,3.0,0
33-2011,25-44,0.44000000000000006,FIXTURE,3.0,0
33-2011,45-54,0.20000000000000004,FIXTURE,3.0,0
33-2011,55+,0.23500000000000001,FIXTURE,3.0,0
33-2021,16-24,0.12500000000000003,FIXTURE,3.0,0
33-2021,25-44,0.44000000000000006,FIXTURE,3.0,0
33-2021,45-54,0.20000000000000004,FIXTURE,3.0,0
33-2021,55+,0.23500000000000001,FIXTURE,3.0,0
33-2022,16-24,0.12500000000000003,FIXTURE,3.0,0
33-2022,25-44,0.44000000000000006,FIXTURE,3.0,0
33-2022,45-54,0.20000000000000004,FIXTURE,3.0,0
33-2022,55+,0.23500000000000001,FIXTURE,3.0,0
33-3011,16-24,0.12500000000000003,FIXTURE,3.0,0
33-3011,25-44,0.44000000000000006,FIXTURE,3.0,0
33-3011,45-54,0.20000000000000004,FIXTURE,3.0,0
33-3011,55+,0.23500000000000001,FIXTURE,3.0,0
33-3012,16-24,0.15662650602409642,FIXTURE,2.0,0
33-3012,25-44,0.4240963855421687,FIXTURE,2.0,0
33-3012,45-54,0.1927710843373494,FIXTURE,2.0,0
33-3012,55+,0.22650602409638554,FIXTURE,2.0,0
33-3021,16-24,0.12500000000000003,FIXTURE,3.0,0
33-3021,25-44,0.44000000000000006,FIXTURE,3.0,0
33-3021,45-54,0.20000000000000004,FIXTURE,3.0,0
33-3021,55+,0.23500000000000001,FIXTURE,3.0,0
33-3031,16-24,0.07894736842105263,FIXTURE,4.0,0
33-3031,25-44,0.4631578947368421,FIXTURE,4.0,0
33-3031,45-54,0.2105263157894737,FIXTURE,4.0,0
33-3031,55+,0.24736842105263157,FIXTURE,4.0,0
33-3041,16-24,0.15662650602409642,FIXTURE,2.0,0
33-3041,25-44,0.4240963855421687,FIXTURE,2.0,0
33-3041,45-54,0.1927710843373494,FIXTURE,2.0,0
33-3041,55+,0.22650602409638554,FIXTURE,2.0,0
33-3051,16-24,0.12500000000000003,FIXTURE,3.0,0
33-3051,25-44,0.44000000000000006,FIXTURE,3.0,0
33-3051,45-54,0.20000000000000004,FIXTURE,3.0,0
33-3051,55+,0.23500000000000001,FIXTURE,3.0,0
33-3052,16-24,0.12500000000000003,FIXTURE,3.0,0
33-3052,25-44,0.44000000000000006,FIXTURE,3.0,0
33-3052,45-54,0.20000000000000004,FIXTURE,3.0,0
33-3052,55+,0.23500000000000001,FIXTURE,3.0,0
33-9011,16-24,0.15662650602409642,FIXTURE,2.0,0
33-9011,25-44,0.4240963855421687,FIXTURE,2.0,0
33-9011,45-54,0.1927710843373494,FIXTURE,2.0,0
33-9011,55+,0.22650602409638554,FIXTURE,2.0,0
33-9021,16-24,0.10197368421052631,FIXTURE,3.5,0
33-9021,25-44,0.4515789473684211,FIXTURE,3.5,0
33-9021,45-54,0.20526315789473687,FIXTURE,3.5,0
33-9021,55+,0.24118421052631578,FIXTURE,3.5,0
33-9031,16-24,0.15662650602409642,FIXTURE,2.0,0
33-9031,25-44,0.4240963855421687,FIXTURE,2.0,0
33-9031,45-54,0.1927710843373494,FIXTURE,2.0,0
33-9031,55+,0.22650602409638554,FIXTURE,2.0,0
33-9032,16-24,0.15662650602409642,FIXTURE,2.0,0
33-9032,25-44,0.4240963855421687,FIXTURE,2.0,0
33-9032,45-54,0.1927710843373494,FIXTURE,2.0,0
33-9032,55+,0.22650602409638554,FIXTURE,2.0,0
33-9091,16-24,0.15662650602409642,FIXTURE,2.0,0
33-9091,25-44,0.4240963855421687,FIXTURE,2.0,0
33-9091,45-54,0.1927710843373494,FIXTURE,2.0,0
33-9091,55+,0.22650602409638554,FIXTURE,2.0,0
33-9092,16-24,0.15662650602409642,FIXTURE,2.0,0
33-9092,25-44,0.4240963855421687,FIXTURE,2.0,0
33-9092,45-54,0.1927710843373494,FIXTURE,2.0,0
33-9092,55+,0.22650602409638554,FIXTURE,2.0,0
33-9093,16-24,0.15662650602409642,FIXTURE,2.0,0
33-9093,25-44,0.4240963855421687,FIXTURE,2.0,0
33-9093,45-54,0.1927710843373494,FIXTURE,2.0,0
33-9093,55+,0.22650602409638554,FIXTURE,2.0,0
33-9094,16-24,0.14266024950675227,FIXTURE,2.438541930454032,1
33-9094,25-44,0.43111941739089027,FIXTURE,2.438541930454032,1
33-9094,45-54,0.19596337154131377,FIXTURE,2.438541930454032,1
33-9094,55+,0.23025696156104367,FIXTURE,2.438541930454032,1
33-9099,16-24,0.14266024950675227,FIXTURE,2.438541930454032,1
33-9099,25-44,0.43111941739089027,FIXTURE,2.438541930454032,1
33-9099,45-54,0.19596337154131377,FIXTURE,2.438541930454032,1
33-9099,55+,0.23025696156104367,FIXTURE,2.438541930454032,1
35-1011,16-24,0.12500000000000003,FIXTURE,3.0,0
35-1011,25-44,0.44000000000000006,FIXTURE,3.0,0
35-1011,45-54,0.20000000000000004,FIXTURE,3.0,0
35-1011,55+,0.23500000000000001,FIXTURE,3.0,0
35-1012,16-24,0.15662650602409642,FIXTURE,2.0,0
35-1012,25-44,0.4240963855421687,FIXTURE,2.0,0
35-1012,45-54,0.1927710843373494,FIXTURE,2.0,0
35-1012,55+,0.22650602409638554,FIXTURE,2.0,0
35-2011,16-24,0.186046511627907,FIXTURE,1.0,0
35-2011,25-44,0.40930232558139534,FIXTURE,1.0,0
35-2011,45-54,0.186046511627907,FIXTURE,1.0,0
35-2011,55+,0.21860465116279068,FIXTURE,1.0,0
35-2012,16-24,0.15662650602409642,FIXTURE,2.0,0
35-2012,25-44,0.4240963855421687,FIXTURE,2.0,0
35-2012,45-54,0.1927710843373494,FIXTURE,2.0,0
35-2012,55+,0.22650602409638554,FIXTURE,2.0,0
35-2013,16-24,0.12500000000000003,FIXTURE,3.0,0
35-2013,25-44,0.44000000000000006,FIXTURE,3.0,0
35-2013,45-54,0.20000000000000004,FIXTURE,3.0,0
35-2013,55+,0.23500000000000001,FIXTURE,3.0,0
35-2014,16-24,0.15662650602409642,FIXTURE,2.0,0
35-2014,25-44,0.4240963855421687,FIXTURE,2.0,0
35-2014,45-54,0.1927710843373494,FIXTURE,2.0,0
35-2014,55+,0.22650602409638554,FIXTURE,2.0,0
35-2015,16-24,0.15662650602409642,FIXTURE,2.0,0
35-2015,25-44,0.4240963855421687,FIXTURE,2.0,0
35-2015,45-54,0.1927710843373494,FIXTURE,2.0,0
35-2015,55+,0.22650602409638554,FIXTURE,2.0,0
35-2019,16-24,0.1700456751417139,FIXTURE,1.5427649265878949,1
35-2019,25-44,0.4173484605001667,FIXTURE,1.5427649265878949,1
35-2019,45-54,0.18970384568189397,FIXTURE,1.5427649265878949,1
35-2019,55+,0.22290201867622542,FIXTURE,1.5427649265878949,1
35-2021,16-24,0.186046511627907,FIXTURE,1.0,0
35-2021,25-44,0.40930232558139534,FIXTURE,1.0,0
35-2021,45-54,0.186046511627907,FIXTURE,1.0,0
35-2021,55+,0.21860465116279068,FIXTURE,1.0,0
35-3011,16-24,0.15662650602409642,FIXTURE,2.0,0
35-3011,25-44,0.4240963855421687,FIXTURE,2.0,0
35-3011,45-54,0.1927710843373494,FIXTURE,2.0,0
35-3011,55+,0.22650602409638554,FIXTURE,2.0,0
35-3023,16-24,0.186046511627907,FIXTURE,1.0,0
35-3023,25-44,0.40930232558139534,FIXTURE,1.0,0
35-3023,45-54,0.186046511627907,FIXTURE,1.0,0
35-3023,55+,0.21860465116279068,FIXTURE,1.0,0
35-3031,16-24,0.15662650602409642,FIXTURE,2.0,0
35-3031,25-44,0.4240963855421687,FIXTURE,2.0,0
35-3031,45-54,0.1927710843373494,FIXTURE,2.0,0
35-3031,55+,0.22650602409638554,FIXTURE,2.0,0
35-3041,16-24,0.15662650602409642,FIXTURE,2.0,0
35-3041,25-44,0.4240963855421687,FIXTURE,2.0,0
35-3041,45-54,0.1927710843373494,FIXTURE,2.0,0
35-3041,55+,0.22650602409638554,FIXTURE,2.0,0
35-9011,16-24,0.186046511627907,FIXTURE,1.0,0
35-9011,25-44,0.40930232558139534,FIXTURE,1.0,0
35-9011,45-54,0.186046511627907,FIXTURE,1.0,0
35-9011,55+,0.21860465116279068,FIXTURE,1.0,0
35-9021,16-24,0.186046511627907,FIXTURE,1.0,0
35-9021,25-44,0.40930232558139534,FIXTURE,1.0,0
35-9021,45-54,0.186046511627907,FIXTURE,1.0,0
35-9021,55+,0.21860465116279068,FIXTURE,1.0,0
35-9031,16-24,0.15662650602409642,FIXTURE,2.0,0
35-9031,25-44,0.4240963855421687,FIXTURE,2.0,0
35-9031,45-54,0.1927710843373494,FIXTURE,2.0,0
35-9031,55+,0.22650602409638554,FIXTURE,2.0,0
35-9099,16-24,0.1700456751417139,FIXTURE,1.5427649265878949,1
35-9099,25-44,0.4173484605001667,FIXTURE,1.5427649265878949,1
35-9099,45-54,0.18970384568189397,FIXTURE,1.5427649265878949,1
35-9099,55+,0.22290201867622542,FIXTURE,1.5427649265878949,1
37-1011,16-24,0.15662650602409642,FIXTURE,2.0,0
37-1011,25-44,0.4240963855421687,FIXTURE,2.0,0
37-1011,45-54,0.1927710843373494,FIXTURE,2.0,0
37-1011,55+,0.22650602409638554,FIXTURE,2.0,0
37-1012,16-24,0.12500000000000003,FIXTURE,3.0,0
37-1012,25-44,0.44000000000000006,FIXTURE,3.0,0
37-1012,45-54,0.20000000000000004,FIXTURE,3.0,0
37-1012,55+,0.23500000000000001,FIXTURE,3.0,0
37-2011,16-24,0.15662650602409642,FIXTURE,2.0,0
37-2011,25-44,0.4240963855421687,FIXTURE,2.0,0
37-2011,45-54,0.1927710843373494,FIXTURE,2.0,0
37-2011,55+,0.22650602409638554,FIXTURE,2.0,0
37-2012,16-24,0.186046511627907,FIXTURE,1.0,0
37-2012,25-44,0.40930232558139534,FIXTURE,1.0,0
37-2012,45-54,0.186046511627907,FIXTURE,1.0,0
37-2012,55+,0.21860465116279068,FIXTURE,1.0,0
37-2019,16-24,0.16752035880593535,FIXTURE,1.6275418269720325,1
37-2019,25-44,0.4186183338575868,FIXTURE,1.6275418269720325,1
37-2019,45-54,0.19028106084435764,FIXTURE,1.6275418269720325,1
37-2019,55+,0.22358024649212016,FIXTURE,1.6275418269720325,1
37-2021,16-24,0.15662650602409642,FIXTURE,2.0,0
37-2021,25-44,0.4240963855421687,FIXTURE,2.0,0
37-2021,45-54,0.1927710843373494,FIXTURE,2.0,0
37-2021,55+,0.22650602409638554,FIXTURE,2.0,0
37-3011,16-24,0.186046511627907,FIXTURE,1.0,0
37-3011,25-44,0.40930232558139534,FIXTURE,1.0,0
37-3011,45-54,0.186046511627907,FIXTURE,1.0,0
37-3011,55+,0.21860465116279068,FIXTURE,1.0,0
37-3012,16-24,0.15662650602409642,FIXTURE,2.0,0
37-3012,25-44,0.4240963855421687,FIXTURE,2.0,0
37-3012,45-54,0.1927710843373494,FIXTURE,2.0,0
37-3012,55+,0.22650602409638554,FIXTURE,2.0,0
37-3013,16-24,0.15662650602409642,FIXTURE,2.0,0
37-3013,25-44,0.4240963855421687,FIXTURE,2.0,0
37-3013,45-54,0.1927710843373494,FIXTURE,2.0,0
37-3013,55+,0.22650602409638554,FIXTURE,2.0,0
37-3019,16-24,0.16752035880593535,FIXTURE,1.6275418269720325,1
37-3019,25-44,0.4186183338575868,FIXTURE,1.6275418269720325,1
37-3019,45-54,0.19028106084435764,FIXTURE,1.6275418269720325,1
37-3019,55+,0.22358024649212016,FIXTURE,1.6275418269720325,1
